id,product_id,product_name,price,quantity,flavors,category,size,calories,ingredients,availability,rating
1243,COF1243,Masala Chai,452.84,96,Vanilla,Cold,Large,347,"Sugar, Cream, Chocolate",FALSE,1.1
1244,COF1244,Latte,198.03,89,Chocolate,Blended,Medium,385,"Ice, Tea Leaves, Spices, Chocolate",TRUE,3.5
1245,COF1245,Iced Latte,398.02,195,Cinnamon,Blended,Large,251,"Coffee Beans, Chocolate, Sugar, Milk",FALSE,1.3
1246,COF1246,Americano,112.75,126,Caramel,Iced,Small,311,"Sugar, Spices, Milk, Tea Leaves",TRUE,3.8
1247,COF1247,Iced Latte,344.88,172,Cardamom,Cold,Large,132,"Coffee Beans, Sugar, Cream, Spices",FALSE,3.9
1248,COF1248,Iced Latte,103.98,13,Hazelnut,Blended,Large,127,"Spices, Chocolate, Cream, Coffee Beans, Ice",FALSE,4.8
1249,COF1249,Choco Frappe,110.15,183,Vanilla,Hot,Medium,191,"Spices, Tea Leaves",FALSE,3
1250,COF1250,Frappuccino,401.09,57,Caramel,Iced,Medium,480,"Tea Leaves, Coffee Beans, Sugar, Ice, Chocolate",FALSE,4
1251,COF1251,Espresso,126.32,99,Cinnamon,Hot,Medium,178,"Sugar, Spices, Chocolate, Coffee Beans",TRUE,2.2
1252,COF1252,Frappuccino,66.78,128,Hazelnut,Cold,Small,224,"Milk, Cream, Sugar",FALSE,1.7
1253,COF1253,Espresso,85.87,45,Cardamom,Hot,Large,358,"Sugar, Cream, Coffee Beans, Chocolate, Milk",TRUE,2.3
1254,COF1254,Masala Chai,405.05,141,Vanilla,Blended,Large,347,"Cream, Spices, Chocolate, Tea Leaves",TRUE,2.6
1255,COF1255,Cappuccino,384.56,19,Vanilla,Iced,Small,249,"Sugar, Chocolate, Ice",FALSE,1.2
1256,COF1256,Espresso,265.76,55,None,Iced,Large,389,"Ice, Spices, Sugar, Chocolate, Coffee Beans",FALSE,2
1257,COF1257,Espresso,399.55,43,Mint,Hot,Large,246,"Ice, Coffee Beans, Spices, Cream",TRUE,1.2
1258,COF1258,Frappuccino,94.45,200,Caramel,Hot,Small,361,"Tea Leaves, Coffee Beans, Ice, Sugar, Cream",TRUE,4.7
1259,COF1259,Espresso,255.74,152,Cinnamon,Cold,Large,327,"Spices, Ice, Sugar, Milk",FALSE,1.6
1260,COF1260,Mocha,163.94,176,Chocolate,Cold,Large,156,"Milk, Sugar, Chocolate, Cream",TRUE,4.5
1261,COF1261,Latte,395.43,44,None,Hot,Large,412,"Coffee Beans, Milk, Cream",FALSE,4.3
1262,COF1262,Frappuccino,480.54,65,Hazelnut,Iced,Small,116,"Sugar, Spices, Tea Leaves, Chocolate",FALSE,4.8
1263,COF1263,Mocha,120.43,55,Vanilla,Blended,Large,195,"Ice, Sugar, Tea Leaves, Spices",TRUE,2.1
1264,COF1264,Cappuccino,385.82,178,Vanilla,Blended,Medium,179,"Cream, Chocolate, Ice",TRUE,3.6
1265,COF1265,Masala Chai,109.45,163,Cardamom,Hot,Large,294,"Coffee Beans, Sugar, Cream, Milk",TRUE,3.8
1266,COF1266,Americano,388.28,136,Caramel,Hot,Medium,458,"Sugar, Cream, Ice",TRUE,1.7
1267,COF1267,Masala Chai,230.99,180,Cinnamon,Blended,Large,429,"Chocolate, Tea Leaves",FALSE,3.7
1268,COF1268,Masala Chai,398.76,136,Chocolate,Iced,Small,117,"Ice, Chocolate",FALSE,4.5
1269,COF1269,Frappuccino,101.79,74,Chocolate,Blended,Large,316,"Coffee Beans, Cream",FALSE,2.4
1270,COF1270,Latte,499.68,123,Caramel,Blended,Small,164,"Ice, Chocolate, Coffee Beans",TRUE,2.1
1271,COF1271,Mocha,487.37,109,Chocolate,Blended,Large,156,"Sugar, Cream, Coffee Beans",FALSE,4
1272,COF1272,Frappuccino,95.18,71,Caramel,Iced,Large,400,"Coffee Beans, Spices, Milk, Ice, Sugar",TRUE,1.3
1273,COF1273,Latte,225.66,156,Caramel,Iced,Small,422,"Cream, Coffee Beans, Sugar",FALSE,2.9
1274,COF1274,Macchiato,398.31,130,Caramel,Blended,Large,187,"Spices, Cream, Chocolate, Tea Leaves",FALSE,2.1
1275,COF1275,Espresso,306.5,65,Vanilla,Hot,Large,102,"Spices, Chocolate, Ice",TRUE,4.8
1276,COF1276,Iced Latte,314.02,68,Mint,Blended,Small,274,"Ice, Chocolate",FALSE,1.6
1277,COF1277,Iced Latte,288.58,26,Chocolate,Iced,Small,121,"Chocolate, Tea Leaves, Ice",TRUE,2
1278,COF1278,Iced Latte,247.19,118,Hazelnut,Blended,Large,295,"Ice, Spices, Coffee Beans, Chocolate",TRUE,2.8
1279,COF1279,Masala Chai,188.05,193,Cardamom,Blended,Medium,104,"Coffee Beans, Milk",FALSE,4
1280,COF1280,Latte,238.52,132,Vanilla,Hot,Medium,466,"Spices, Sugar, Coffee Beans, Chocolate, Tea Leaves",FALSE,2.7
1281,COF1281,Masala Chai,81.76,116,Mint,Cold,Small,145,"Coffee Beans, Ice, Chocolate, Sugar",TRUE,3
1282,COF1282,Choco Frappe,369,178,Cardamom,Blended,Medium,304,"Ice, Cream, Sugar, Tea Leaves",FALSE,2.6
1283,COF1283,Frappuccino,431.58,73,Cardamom,Hot,Medium,305,"Coffee Beans, Sugar, Ice, Chocolate",FALSE,4.6
1284,COF1284,Latte,239.6,89,Chocolate,Blended,Medium,168,"Ice, Chocolate, Tea Leaves, Sugar",FALSE,1.2
1285,COF1285,Americano,370.5,191,Chocolate,Blended,Large,378,"Ice, Cream, Spices, Milk",TRUE,2.2
1286,COF1286,Frappuccino,116.8,141,Caramel,Cold,Large,464,"Cream, Sugar, Milk",TRUE,3.8
1287,COF1287,Mocha,189.74,122,Caramel,Iced,Small,366,"Cream, Milk",TRUE,3.7
1288,COF1288,Americano,249.3,45,Vanilla,Cold,Small,101,"Ice, Tea Leaves",TRUE,2.6
1289,COF1289,Espresso,117.57,131,None,Iced,Medium,419,"Spices, Chocolate, Sugar, Cream, Tea Leaves",TRUE,1.5
1290,COF1290,Americano,163.33,82,Caramel,Cold,Small,466,"Ice, Milk",FALSE,4.1
1291,COF1291,Americano,295.22,72,Vanilla,Cold,Small,308,"Tea Leaves, Coffee Beans, Sugar, Milk, Cream",FALSE,4.1
1292,COF1292,Cappuccino,257.26,94,Chocolate,Hot,Large,494,"Ice, Spices",TRUE,2.9
1293,COF1293,Macchiato,207.61,111,Cardamom,Hot,Large,165,"Spices, Sugar",TRUE,3.1
1294,COF1294,Iced Latte,290.1,122,Vanilla,Hot,Medium,139,"Tea Leaves, Cream, Ice, Sugar, Milk",TRUE,2.3
1295,COF1295,Cappuccino,334.48,129,None,Cold,Medium,168,"Spices, Ice, Coffee Beans, Sugar",TRUE,4.1
1296,COF1296,Iced Latte,306.45,160,Hazelnut,Hot,Large,276,"Chocolate, Cream, Coffee Beans, Spices, Sugar",FALSE,3.7
1297,COF1297,Latte,96.87,163,Cardamom,Blended,Large,143,"Spices, Tea Leaves",FALSE,1.6
1298,COF1298,Espresso,410.53,21,Caramel,Cold,Medium,469,"Ice, Tea Leaves, Chocolate",TRUE,2.3
1299,COF1299,Cappuccino,191.34,25,Hazelnut,Cold,Medium,201,"Ice, Tea Leaves, Spices",FALSE,3.2
1300,COF1300,Americano,412.52,186,Caramel,Cold,Medium,389,"Tea Leaves, Coffee Beans, Spices, Cream",TRUE,3.6
1301,COF1301,Latte,373.88,34,Cinnamon,Cold,Large,334,"Chocolate, Spices",FALSE,2.9
1302,COF1302,Americano,325.79,192,Cinnamon,Cold,Medium,383,"Cream, Tea Leaves, Ice",FALSE,3.9
1303,COF1303,Americano,141.27,161,Cinnamon,Cold,Small,451,"Cream, Ice, Sugar, Spices",FALSE,3.3
1304,COF1304,Masala Chai,131.58,191,Mint,Hot,Small,134,"Coffee Beans, Spices",FALSE,4.8
1305,COF1305,Iced Latte,82.86,13,Cinnamon,Iced,Small,489,"Sugar, Coffee Beans, Tea Leaves, Chocolate",FALSE,2.3
1306,COF1306,Masala Chai,423.91,127,Mint,Hot,Medium,116,"Ice, Tea Leaves, Spices, Chocolate",TRUE,2.3
1307,COF1307,Latte,62.77,200,Mint,Cold,Large,234,"Coffee Beans, Ice, Cream, Sugar, Tea Leaves",FALSE,4.8
1308,COF1308,Iced Latte,416.71,36,Hazelnut,Cold,Small,209,"Chocolate, Cream, Tea Leaves",FALSE,1.7
1309,COF1309,Americano,313.46,199,Cardamom,Iced,Small,470,"Tea Leaves, Sugar",FALSE,3.8
1310,COF1310,Choco Frappe,265.26,69,Cardamom,Blended,Medium,266,"Spices, Milk, Sugar, Coffee Beans, Ice",FALSE,1.9
1311,COF1311,Masala Chai,181.8,69,Cardamom,Blended,Medium,294,"Milk, Coffee Beans, Tea Leaves, Ice, Sugar",TRUE,1.4
1312,COF1312,Frappuccino,323.87,128,None,Hot,Medium,314,"Milk, Tea Leaves, Ice",FALSE,2.7
1313,COF1313,Frappuccino,130.3,46,Chocolate,Hot,Small,347,"Spices, Chocolate, Milk, Tea Leaves",FALSE,2.3
1314,COF1314,Macchiato,265.34,33,Vanilla,Iced,Small,127,"Tea Leaves, Ice",TRUE,1.7
1315,COF1315,Americano,244.26,122,None,Cold,Small,411,"Tea Leaves, Spices, Chocolate, Sugar, Milk",TRUE,1.4
1316,COF1316,Masala Chai,107.44,42,Caramel,Blended,Medium,388,"Coffee Beans, Tea Leaves, Cream, Chocolate",TRUE,1.1
1317,COF1317,Frappuccino,87.96,91,None,Hot,Small,453,"Tea Leaves, Chocolate, Sugar",TRUE,2
1318,COF1318,Choco Frappe,91.95,40,Cardamom,Hot,Large,137,"Tea Leaves, Coffee Beans, Sugar",FALSE,1.4
1319,COF1319,Americano,111.72,102,Cardamom,Blended,Small,453,"Spices, Sugar, Tea Leaves, Chocolate, Coffee Beans",FALSE,2.1
1320,COF1320,Masala Chai,158.87,108,Chocolate,Hot,Large,310,"Chocolate, Cream, Sugar",FALSE,1.3
1321,COF1321,Mocha,339.76,177,Vanilla,Hot,Medium,293,"Sugar, Cream, Tea Leaves, Chocolate, Ice",FALSE,1.5
1322,COF1322,Espresso,299.81,123,Mint,Cold,Medium,280,"Ice, Spices, Sugar",FALSE,4.9
1323,COF1323,Mocha,368.12,84,Caramel,Hot,Large,173,"Ice, Cream, Milk",TRUE,3.7
1324,COF1324,Americano,189.72,31,Caramel,Cold,Large,497,"Chocolate, Tea Leaves, Cream, Spices",FALSE,4.2
1325,COF1325,Latte,336.47,36,Cardamom,Blended,Large,444,"Coffee Beans, Tea Leaves",FALSE,4.4
1326,COF1326,Frappuccino,424.6,97,Cinnamon,Hot,Medium,152,"Coffee Beans, Chocolate",TRUE,2.4
1327,COF1327,Espresso,347.7,65,Vanilla,Hot,Medium,180,"Chocolate, Sugar, Spices, Tea Leaves",TRUE,3.3
1328,COF1328,Mocha,255.15,23,Vanilla,Blended,Small,113,"Cream, Chocolate, Ice, Spices, Milk",TRUE,3.6
1329,COF1329,Masala Chai,78.39,72,Caramel,Blended,Medium,370,"Spices, Chocolate, Sugar",FALSE,1.1
1330,COF1330,Macchiato,142.39,122,None,Iced,Medium,173,"Coffee Beans, Ice",FALSE,1.7
1331,COF1331,Mocha,122.43,58,Cinnamon,Iced,Medium,242,"Milk, Sugar, Ice, Cream, Coffee Beans",TRUE,4.9
1332,COF1332,Americano,328.08,65,Caramel,Hot,Small,393,"Coffee Beans, Ice",FALSE,2
1333,COF1333,Mocha,335.25,130,Mint,Blended,Large,313,"Cream, Tea Leaves",FALSE,1.6
1334,COF1334,Espresso,54.77,190,Cardamom,Iced,Medium,163,"Sugar, Chocolate, Cream, Coffee Beans",TRUE,1.7
1335,COF1335,Choco Frappe,468.04,17,Vanilla,Cold,Small,298,"Chocolate, Tea Leaves, Milk, Coffee Beans, Ice",FALSE,4.1
1336,COF1336,Iced Latte,482.26,169,Caramel,Blended,Small,171,"Ice, Tea Leaves, Milk, Coffee Beans",FALSE,1.9
1337,COF1337,Frappuccino,220.37,93,Vanilla,Hot,Small,145,"Coffee Beans, Milk, Chocolate, Tea Leaves, Ice",TRUE,3.7
1338,COF1338,Cappuccino,314.45,168,Vanilla,Hot,Medium,161,"Sugar, Spices",TRUE,2.5
1339,COF1339,Cappuccino,458.38,154,None,Iced,Small,280,"Milk, Tea Leaves",TRUE,4.6
1340,COF1340,Cappuccino,349.38,131,Chocolate,Iced,Large,309,"Tea Leaves, Coffee Beans, Sugar",FALSE,1.6
1341,COF1341,Macchiato,431.5,171,Chocolate,Iced,Medium,238,"Tea Leaves, Sugar, Cream, Ice, Chocolate",TRUE,2.2
1342,COF1342,Iced Latte,248.91,85,Cinnamon,Blended,Large,406,"Cream, Milk, Spices, Ice, Chocolate",FALSE,2.2
1343,COF1343,Iced Latte,106.81,18,Hazelnut,Hot,Small,287,"Ice, Spices, Sugar",FALSE,1.2
1344,COF1344,Latte,449.78,42,None,Hot,Medium,339,"Spices, Ice, Coffee Beans, Cream, Milk",FALSE,3.6
1345,COF1345,Masala Chai,272.93,28,Cinnamon,Iced,Small,137,"Coffee Beans, Chocolate, Cream",TRUE,4.8
1346,COF1346,Iced Latte,274.5,127,Hazelnut,Hot,Small,146,"Ice, Spices, Cream, Coffee Beans",TRUE,3.5
1347,COF1347,Espresso,337.66,193,Vanilla,Iced,Small,341,"Sugar, Ice, Coffee Beans",FALSE,2
1348,COF1348,Americano,336.44,76,Caramel,Cold,Large,394,"Ice, Chocolate",TRUE,5
1349,COF1349,Masala Chai,353.41,122,Cinnamon,Iced,Small,492,"Milk, Tea Leaves, Ice, Coffee Beans",FALSE,4.2
1350,COF1350,Iced Latte,310.41,132,Caramel,Hot,Medium,329,"Tea Leaves, Coffee Beans",TRUE,4.4
1351,COF1351,Cappuccino,183.96,166,Vanilla,Blended,Small,470,"Spices, Chocolate, Cream, Coffee Beans, Sugar",FALSE,1.3
1352,COF1352,Mocha,485.98,120,Hazelnut,Iced,Large,498,"Spices, Sugar, Ice, Tea Leaves",FALSE,2.3
1353,COF1353,Cappuccino,296.02,48,None,Hot,Small,146,"Chocolate, Cream, Milk",TRUE,4.4
1354,COF1354,Americano,255.29,54,Vanilla,Blended,Small,346,"Ice, Coffee Beans",TRUE,1.9
1355,COF1355,Americano,462.11,140,None,Iced,Large,461,"Sugar, Spices, Cream",FALSE,3
1356,COF1356,Masala Chai,251.79,194,Cardamom,Hot,Large,339,"Tea Leaves, Milk, Cream, Ice",FALSE,1.5
1357,COF1357,Macchiato,474.16,66,None,Hot,Small,232,"Spices, Coffee Beans, Ice, Chocolate",FALSE,2.2
1358,COF1358,Choco Frappe,128.95,35,Cardamom,Hot,Medium,474,"Coffee Beans, Milk",FALSE,2
1359,COF1359,Mocha,147.37,95,Cardamom,Blended,Large,422,"Tea Leaves, Coffee Beans, Chocolate",TRUE,4.6
1360,COF1360,Americano,340.03,115,Mint,Iced,Medium,434,"Milk, Spices, Coffee Beans",FALSE,1.8
1361,COF1361,Espresso,132.77,121,Caramel,Blended,Large,251,"Tea Leaves, Spices",TRUE,4.9
1362,COF1362,Macchiato,356.5,83,Cinnamon,Blended,Large,111,"Coffee Beans, Tea Leaves",TRUE,4.2
1363,COF1363,Latte,202.96,94,Mint,Iced,Small,318,"Ice, Coffee Beans",FALSE,4.9
1364,COF1364,Mocha,255.84,134,Mint,Iced,Medium,349,"Tea Leaves, Milk, Spices, Coffee Beans",TRUE,4.9
1365,COF1365,Masala Chai,103.39,127,Vanilla,Hot,Large,106,"Coffee Beans, Tea Leaves",FALSE,2.6
1366,COF1366,Latte,196.47,135,Chocolate,Hot,Medium,155,"Sugar, Coffee Beans",FALSE,2.1
1367,COF1367,Frappuccino,219.38,169,Caramel,Cold,Small,151,"Chocolate, Sugar, Cream, Spices, Milk",TRUE,4
1368,COF1368,Iced Latte,329.28,109,Cinnamon,Blended,Small,139,"Cream, Spices, Sugar",TRUE,3.9
1369,COF1369,Masala Chai,404.08,61,Chocolate,Cold,Small,481,"Cream, Ice, Milk, Tea Leaves, Sugar",FALSE,4.2
1370,COF1370,Macchiato,473.4,127,Mint,Blended,Large,242,"Coffee Beans, Spices, Cream, Ice, Tea Leaves",FALSE,1.2
1371,COF1371,Latte,202.28,181,Cardamom,Iced,Large,148,"Milk, Tea Leaves",FALSE,2.1
1372,COF1372,Cappuccino,95.49,87,Mint,Blended,Large,140,"Cream, Coffee Beans, Chocolate, Ice",FALSE,2
1373,COF1373,Frappuccino,491.16,47,Vanilla,Hot,Large,224,"Tea Leaves, Sugar, Spices",TRUE,1.5
1374,COF1374,Cappuccino,430.01,106,Cardamom,Cold,Medium,382,"Ice, Sugar, Tea Leaves",FALSE,1.1
1375,COF1375,Frappuccino,229.46,78,None,Iced,Large,191,"Ice, Tea Leaves",TRUE,1.4
1376,COF1376,Frappuccino,170.8,96,Cinnamon,Blended,Small,266,"Spices, Tea Leaves, Milk, Sugar, Ice",FALSE,4.7
1377,COF1377,Espresso,468.87,51,Cardamom,Iced,Small,107,"Coffee Beans, Ice, Chocolate, Spices",TRUE,4
1378,COF1378,Macchiato,235.99,68,Cardamom,Blended,Medium,124,"Sugar, Ice, Tea Leaves, Cream",TRUE,4.3
1379,COF1379,Cappuccino,348.64,153,Caramel,Blended,Large,469,"Ice, Tea Leaves, Sugar, Milk, Chocolate",TRUE,4.6
1380,COF1380,Choco Frappe,323.75,63,Caramel,Cold,Medium,334,"Milk, Tea Leaves",FALSE,2.1
1381,COF1381,Latte,324.02,131,Cardamom,Blended,Large,476,"Spices, Coffee Beans, Tea Leaves, Cream, Chocolate",FALSE,4.5
1382,COF1382,Cappuccino,455.88,150,None,Hot,Small,231,"Tea Leaves, Ice, Cream, Coffee Beans, Chocolate",FALSE,2.9
1383,COF1383,Latte,221.39,58,Hazelnut,Blended,Large,137,"Ice, Coffee Beans, Chocolate, Cream",TRUE,4.7
1384,COF1384,Macchiato,323.98,169,None,Cold,Large,459,"Chocolate, Tea Leaves, Milk",FALSE,3.4
1385,COF1385,Cappuccino,454.41,117,Cardamom,Blended,Small,464,"Cream, Chocolate, Coffee Beans, Spices",TRUE,4
1386,COF1386,Macchiato,244.82,37,Caramel,Blended,Small,412,"Milk, Chocolate",TRUE,4.2
1387,COF1387,Iced Latte,90.64,113,Caramel,Hot,Medium,423,"Coffee Beans, Spices, Tea Leaves, Ice",TRUE,3.3
1388,COF1388,Masala Chai,349.6,22,None,Cold,Small,166,"Ice, Milk, Tea Leaves, Spices, Coffee Beans",FALSE,2.3
1389,COF1389,Mocha,460.89,16,Hazelnut,Blended,Small,264,"Sugar, Milk, Cream",FALSE,4.6
1390,COF1390,Choco Frappe,431.28,192,Chocolate,Iced,Large,500,"Spices, Cream",TRUE,4
1391,COF1391,Cappuccino,401.31,66,Vanilla,Hot,Large,303,"Spices, Tea Leaves, Milk, Sugar",TRUE,4.4
1392,COF1392,Mocha,164.1,27,Cardamom,Hot,Small,140,"Cream, Tea Leaves",TRUE,4.9
1393,COF1393,Frappuccino,319.54,138,Hazelnut,Cold,Medium,374,"Chocolate, Coffee Beans, Sugar, Spices, Milk",FALSE,4.6
1394,COF1394,Cappuccino,330.49,26,Cardamom,Iced,Medium,411,"Sugar, Chocolate, Tea Leaves, Spices",TRUE,3
1395,COF1395,Cappuccino,342.14,64,Chocolate,Blended,Small,257,"Sugar, Spices",FALSE,1.1
1396,COF1396,Cappuccino,254.34,98,Vanilla,Cold,Medium,381,"Chocolate, Sugar, Tea Leaves, Milk, Cream",FALSE,4.1
1397,COF1397,Americano,477.26,115,Vanilla,Hot,Large,335,"Tea Leaves, Cream, Spices, Chocolate, Coffee Beans",TRUE,2.2
1398,COF1398,Latte,188.6,164,Cinnamon,Iced,Small,364,"Cream, Sugar",TRUE,1
1399,COF1399,Masala Chai,288.31,177,Mint,Cold,Large,167,"Tea Leaves, Spices",TRUE,1.5
1400,COF1400,Iced Latte,265.94,24,Cardamom,Hot,Medium,477,"Sugar, Chocolate",FALSE,2.2
1401,COF1401,Choco Frappe,274.6,139,Caramel,Cold,Large,348,"Chocolate, Spices, Coffee Beans, Ice, Cream",TRUE,1
1402,COF1402,Choco Frappe,94.56,24,Cinnamon,Blended,Small,223,"Cream, Sugar, Spices, Ice, Tea Leaves",FALSE,3.5
1403,COF1403,Frappuccino,416.37,147,Cardamom,Iced,Small,316,"Spices, Coffee Beans",TRUE,3
1404,COF1404,Espresso,144.4,12,Cinnamon,Cold,Medium,105,"Cream, Milk, Chocolate, Ice",TRUE,4.4
1405,COF1405,Masala Chai,217.83,128,Chocolate,Hot,Small,324,"Milk, Chocolate, Spices, Cream, Sugar",TRUE,1.2
1406,COF1406,Choco Frappe,495.21,127,Chocolate,Blended,Small,439,"Sugar, Spices, Chocolate",TRUE,2.6
1407,COF1407,Cappuccino,164.29,192,Chocolate,Cold,Large,414,"Ice, Chocolate, Coffee Beans, Cream",TRUE,1.7
1408,COF1408,Choco Frappe,404.43,127,Cardamom,Cold,Large,178,"Coffee Beans, Tea Leaves, Spices, Milk, Ice",TRUE,3.9
1409,COF1409,Masala Chai,339.78,159,Vanilla,Blended,Small,377,"Cream, Milk, Chocolate",TRUE,1.1
1410,COF1410,Masala Chai,255.87,139,Cardamom,Blended,Small,269,"Chocolate, Coffee Beans",FALSE,2
1411,COF1411,Americano,466.39,26,Cardamom,Iced,Medium,482,"Sugar, Chocolate, Cream, Milk",TRUE,1.6
1412,COF1412,Iced Latte,464.85,27,Cardamom,Hot,Medium,339,"Milk, Chocolate",TRUE,1.2
1413,COF1413,Americano,294.34,113,Cardamom,Iced,Small,170,"Tea Leaves, Spices",TRUE,4.3
1414,COF1414,Frappuccino,251.09,185,Chocolate,Hot,Medium,317,"Sugar, Chocolate",TRUE,2.4
1415,COF1415,Iced Latte,157.99,58,Vanilla,Blended,Medium,129,"Spices, Tea Leaves, Sugar, Coffee Beans",TRUE,2.7
1416,COF1416,Americano,85.78,188,Hazelnut,Blended,Medium,425,"Spices, Sugar, Cream, Chocolate",TRUE,2.7
1417,COF1417,Latte,190.44,18,Chocolate,Hot,Large,315,"Coffee Beans, Cream, Ice, Chocolate, Milk",FALSE,4.7
1418,COF1418,Macchiato,53.83,183,Chocolate,Iced,Large,308,"Coffee Beans, Chocolate, Cream, Milk",FALSE,3.9
1419,COF1419,Masala Chai,495.28,82,Mint,Cold,Medium,215,"Ice, Coffee Beans",TRUE,2.6
1420,COF1420,Iced Latte,358.39,17,Cinnamon,Hot,Small,253,"Tea Leaves, Coffee Beans, Cream, Sugar, Milk",TRUE,1.1
1421,COF1421,Masala Chai,62.97,115,None,Hot,Large,422,"Cream, Tea Leaves",FALSE,1.8
1422,COF1422,Macchiato,497.87,75,None,Hot,Medium,102,"Cream, Sugar",FALSE,2.5
1423,COF1423,Macchiato,58.71,95,Mint,Blended,Small,299,"Cream, Ice, Milk",TRUE,3.8
1424,COF1424,Latte,324.83,120,None,Blended,Medium,122,"Sugar, Tea Leaves, Chocolate, Coffee Beans",TRUE,3.6
1425,COF1425,Choco Frappe,111.6,64,Mint,Hot,Medium,495,"Sugar, Cream, Milk",FALSE,4.8
1426,COF1426,Choco Frappe,410.1,59,None,Blended,Small,197,"Tea Leaves, Ice",FALSE,3
1427,COF1427,Latte,86.47,57,Vanilla,Blended,Large,438,"Cream, Ice",FALSE,1.6
1428,COF1428,Iced Latte,438.38,25,Chocolate,Blended,Large,291,"Milk, Coffee Beans, Spices, Chocolate, Ice",TRUE,4.4
1429,COF1429,Cappuccino,205.33,122,Cardamom,Hot,Small,220,"Ice, Coffee Beans",FALSE,1.5
1430,COF1430,Latte,175.56,192,Chocolate,Hot,Large,366,"Chocolate, Tea Leaves, Coffee Beans, Milk",TRUE,2.1
1431,COF1431,Mocha,264.13,126,Vanilla,Cold,Medium,236,"Sugar, Tea Leaves",TRUE,2.1
1432,COF1432,Choco Frappe,274.08,192,Cinnamon,Blended,Small,297,"Cream, Chocolate, Sugar",FALSE,2.4
1433,COF1433,Espresso,275.21,99,Hazelnut,Cold,Large,404,"Tea Leaves, Sugar, Cream",FALSE,3
1434,COF1434,Cappuccino,453.67,47,Caramel,Cold,Small,361,"Chocolate, Coffee Beans",FALSE,3.9
1435,COF1435,Mocha,236.95,138,Mint,Hot,Medium,439,"Sugar, Tea Leaves, Coffee Beans, Milk, Spices",FALSE,2.6
1436,COF1436,Masala Chai,376.64,148,Cinnamon,Iced,Large,211,"Coffee Beans, Sugar, Ice, Spices",FALSE,3.1
1437,COF1437,Masala Chai,275.84,28,None,Cold,Medium,190,"Chocolate, Milk, Spices, Ice, Cream",TRUE,4.8
1438,COF1438,Espresso,82.81,102,Cardamom,Blended,Large,202,"Spices, Cream, Sugar, Ice, Coffee Beans",TRUE,2.7
1439,COF1439,Latte,236.55,36,Mint,Iced,Medium,156,"Milk, Spices, Tea Leaves, Cream, Sugar",TRUE,3.2
1440,COF1440,Frappuccino,149.64,51,Cinnamon,Cold,Small,465,"Ice, Chocolate",TRUE,4.2
1441,COF1441,Choco Frappe,433.79,177,Mint,Hot,Small,400,"Cream, Chocolate, Ice, Tea Leaves",TRUE,3.5
1442,COF1442,Masala Chai,391.54,115,Cardamom,Cold,Medium,342,"Coffee Beans, Spices, Milk",FALSE,3.2
1443,COF1443,Iced Latte,365.95,13,Caramel,Blended,Medium,463,"Sugar, Cream, Spices",TRUE,4.7
1444,COF1444,Frappuccino,290.36,89,Cardamom,Cold,Medium,334,"Ice, Sugar, Cream",TRUE,2.8
1445,COF1445,Mocha,286.57,107,Hazelnut,Cold,Large,491,"Coffee Beans, Milk, Cream",FALSE,4.3
1446,COF1446,Latte,123.78,86,Mint,Iced,Medium,330,"Spices, Ice, Coffee Beans",TRUE,1.5
1447,COF1447,Macchiato,160.36,123,Hazelnut,Hot,Medium,168,"Ice, Milk, Cream",TRUE,5
1448,COF1448,Mocha,353.96,107,Mint,Hot,Large,407,"Tea Leaves, Cream, Spices, Milk, Sugar",TRUE,4.4
1449,COF1449,Macchiato,465.02,102,Cardamom,Cold,Medium,424,"Milk, Chocolate, Ice",TRUE,1.6
1450,COF1450,Macchiato,232.71,42,Hazelnut,Hot,Small,262,"Cream, Tea Leaves, Coffee Beans, Chocolate, Milk",TRUE,2.3
1451,COF1451,Choco Frappe,196.21,106,None,Cold,Medium,187,"Spices, Cream",TRUE,2.5
1452,COF1452,Latte,204.09,24,Vanilla,Blended,Medium,272,"Chocolate, Milk, Ice, Coffee Beans, Spices",FALSE,2.5
1453,COF1453,Mocha,373.82,144,Caramel,Iced,Large,342,"Tea Leaves, Cream, Sugar",FALSE,1.6
1454,COF1454,Frappuccino,252.79,134,Caramel,Cold,Medium,377,"Milk, Coffee Beans, Tea Leaves",TRUE,2.8
1455,COF1455,Macchiato,352.73,100,Chocolate,Iced,Small,217,"Cream, Tea Leaves",FALSE,2.6
1456,COF1456,Espresso,434.97,99,Cinnamon,Cold,Medium,202,"Milk, Spices",TRUE,2.4
1457,COF1457,Espresso,274.14,66,Chocolate,Blended,Large,481,"Coffee Beans, Ice",TRUE,4.7
1458,COF1458,Cappuccino,403.9,185,Vanilla,Blended,Small,147,"Sugar, Milk, Tea Leaves, Chocolate",TRUE,4.7
1459,COF1459,Frappuccino,273.25,141,Cinnamon,Cold,Large,292,"Milk, Tea Leaves, Sugar, Ice, Cream",FALSE,3.3
1460,COF1460,Cappuccino,421.13,17,Cinnamon,Iced,Small,497,"Sugar, Milk, Chocolate",FALSE,2.1
1461,COF1461,Frappuccino,67.4,29,Hazelnut,Blended,Small,306,"Spices, Coffee Beans, Cream",TRUE,1.9
1462,COF1462,Choco Frappe,118.79,189,Cinnamon,Blended,Medium,281,"Chocolate, Milk",TRUE,3.3
